mat_hash,mat_name,material_texture_field_offset,tex_hash,tex_name,occurrences,unique_pack_count,context_variant_count,context_dependent,serialized_pointer_values,example_packs
0XCC618348,itm_labbeaker_yellowitm_labbeaker_glass_1,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618348,itm_labbeaker_yellowitm_labbeaker_glass_1,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618349,itm_labbeaker_yellowitm_labbeaker_glass_2,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834A,itm_labbeaker_yellowitm_labbeaker_glass_3,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834B,itm_labbeaker_yellowitm_labbeaker_glass_4,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834C,itm_labbeaker_yellowitm_labbeaker_glass_5,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834D,itm_labbeaker_yellowitm_labbeaker_glass_6,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834E,itm_labbeaker_yellowitm_labbeaker_glass_7,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC61834F,itm_labbeaker_yellowitm_labbeaker_glass_8,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x00000028,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x0000002C,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x00000030,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x00000034,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x00000038,0XCDE69AD5,itm_glass_dif,2,2,1,0,0x0000174A|0x00001F57,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x00000078,0X44B9D8FE,itm_labmetala_dif,2,2,1,0,0x0000120B|0x00001A4B,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC618350,itm_labbeaker_yellowitm_labbeaker_glass_9,0x0000007C,0X44B9DDF4,itm_labmetala_env,2,2,1,0,0x0000121C|0x00001A5C,LOCATION_CONNORS_1.PCPACK|STORY_LIZARD_3_KRAVEN_PACK.PCPACK
0XCC63FD6A,ch_sandman1skirt,0x00000024,0X34B220CF,ch_sandman1_dif,5,5,1,0,0x00000233|0x000004CA|0x00000896|0x000008E6|0x0000123F,STORY_CUT_ME10.PCPACK|STORY_MAD_BOMBER_1_IGC_CHAR3.PCPACK|STORY_MOVIE_3.PCPACK|STORY_MOVIE_4_CUTSCENE1.PCPACK|STORY_MOVIE_4_CUTSCENE5.PCPACK
0XCC63FD6A,ch_sandman1skirt,0x00000080,0X34B24C2B,ch_sandman1_nor,5,5,1,0,0x00000244|0x000004DB|0x000008A7|0x000008F7|0x00001250,STORY_CUT_ME10.PCPACK|STORY_MAD_BOMBER_1_IGC_CHAR3.PCPACK|STORY_MOVIE_3.PCPACK|STORY_MOVIE_4_CUTSCENE1.PCPACK|STORY_MOVIE_4_CUTSCENE5.PCPACK
0XCC69CFF3,sew_a_lift_gratebcos_hall_ramp_metaltrim,0x00000028,0X67E6AEAF,sew_a_trims_dif,1,1,1,0,0x00003891,MEGACITY_STRIP_SEW_A.PCPACK
0XCC69CFF3,sew_a_lift_gratebcos_hall_ramp_metaltrim,0x00000030,0X67E6EF64,sew_a_trims_spe,1,1,1,0,0x000038B3,MEGACITY_STRIP_SEW_A.PCPACK
0XCC69CFF3,sew_a_lift_gratebcos_hall_ramp_metaltrim,0x00000078,0X67E6BF7F,sew_a_trims_hgt,1,1,1,0,0x000038A2,MEGACITY_STRIP_SEW_A.PCPACK
0XCC69CFF3,sew_a_lift_gratebcos_hall_ramp_metaltrim,0x0000007C,0X36DD2ED7,sew_a_env,1,1,1,0,0x00003781,MEGACITY_STRIP_SEW_A.PCPACK
0XCC6ACFE5,s_entry_com_10x5_4aopenneon,0x00000020,0XF064F56C,s_stofro_openclosed_dif,1,1,1,0,0x0001E199,MEGACITY.PCPACK
0XCC6ACFE5,s_entry_com_10x5_4aopenneon,0x00000034,0XF064FA34,s_stofro_openclosed_emi,1,1,1,0,0x0001E1AA,MEGACITY.PCPACK
0XCC6ACFE5,s_entry_com_10x5_4aopenneon,0x00000074,0X86592900,s_blg_envmap3,1,1,1,0,0x0001C2A7,MEGACITY.PCPACK
0XCC781814,n20i02_picgn20i02_picg_wood02,0x00000028,0XAE5DB747,n20i02_wood02_dif,1,1,1,0,0x00001866,N20I02.PCPACK
0XCC781814,n20i02_picgn20i02_picg_wood02,0x00000030,0XA7A25600,n20i02_metalspec01_spe,1,1,1,0,0x00001855,N20I02.PCPACK
0XCC85D36C,ma2i04_boxama2i04_boxa,0x00000028,0X8926E045,ma2_s_cardboard_dif,1,1,1,0,0x00004433,MEGACITY_STRIP_MA2.PCPACK
0XCC85D36C,ma2i04_boxama2i04_boxa,0x00000030,0X892720FA,ma2_s_cardboard_spe,1,1,1,0,0x00004455,MEGACITY_STRIP_MA2.PCPACK
0XCC85D36C,ma2i04_boxama2i04_boxa,0x00000034,0X892720FA,ma2_s_cardboard_spe,1,1,1,0,0x00004455,MEGACITY_STRIP_MA2.PCPACK
0XCC85D36C,ma2i04_boxama2i04_boxa,0x00000078,0X8926F115,ma2_s_cardboard_hgt,1,1,1,0,0x00004444,MEGACITY_STRIP_MA2.PCPACK
0XCC86FC9B,ma4i06rma4i06_floor02_crete_3,0x00000020,0XE7175B09,ma4i01_s_cre_01_dif,1,1,1,0,0x0000502B,MEGACITY_STRIP_MA4.PCPACK
0XCC86FC9B,ma4i06rma4i06_floor02_crete_3,0x0000002C,0XE7179BBE,ma4i01_s_cre_01_spe,1,1,1,0,0x0000504D,MEGACITY_STRIP_MA4.PCPACK
0XCC86FC9B,ma4i06rma4i06_floor02_crete_3,0x00000070,0XE7176BD9,ma4i01_s_cre_01_hgt,1,1,1,0,0x0000503C,MEGACITY_STRIP_MA4.PCPACK
0XCC86FC9C,ma4i06rma4i06_floor02_crete_4,0x00000020,0XE7175B09,ma4i01_s_cre_01_dif,1,1,1,0,0x0000502B,MEGACITY_STRIP_MA4.PCPACK
0XCC86FC9C,ma4i06rma4i06_floor02_crete_4,0x0000002C,0XE7179BBE,ma4i01_s_cre_01_spe,1,1,1,0,0x0000504D,MEGACITY_STRIP_MA4.PCPACK
0XCC86FC9C,ma4i06rma4i06_floor02_crete_4,0x00000070,0XE7179BBE,ma4i01_s_cre_01_spe,1,1,1,0,0x0000504D,MEGACITY_STRIP_MA4.PCPACK
0XCC87F1F5,itm_lizcorpse2lizard_teeth,0x00000034,0XCAD70BF0,ch_lizardthug_teeth_ao,2,2,1,0,0x000015B4|0x000025D4,MEGACITY_STRIP_MB3.PCPACK|STORY_LIZARD_3_GENERAL_PACK.PCPACK
0XCC87F1F5,itm_lizcorpse2lizard_teeth,0x00000038,0X25B8C1AF,ch_lizardthug_teeth_nor,2,2,1,0,0x00000F76|0x00001DBA,MEGACITY_STRIP_MB3.PCPACK|STORY_LIZARD_3_GENERAL_PACK.PCPACK
0XCC87F1F5,itm_lizcorpse2lizard_teeth,0x0000003C,0X79C11350,ch_lizardthug_env,2,2,1,0,0x0000131D|0x000021D8,MEGACITY_STRIP_MB3.PCPACK|STORY_LIZARD_3_GENERAL_PACK.PCPACK
0XCC9324DD,ma4_s_slide_door_i02_ha_d_yellow_metal_14,0x00000020,0X0F25FECE,ma4_s_metal_cor_04_hgt,1,1,1,0,0x0000286D,STORY_MAD_BOMBER_4.PCPACK
0XCC9324DD,ma4_s_slide_door_i02_ha_d_yellow_metal_14,0x00000028,0X0F01FDB1,ma4_s_metal_cor_02_spe,1,1,1,0,0x0000285C,STORY_MAD_BOMBER_4.PCPACK
0XCC9324DD,ma4_s_slide_door_i02_ha_d_yellow_metal_14,0x0000002C,0X0F01FDB1,ma4_s_metal_cor_02_spe,1,1,1,0,0x0000285C,STORY_MAD_BOMBER_4.PCPACK
0XCC9324DD,ma4_s_slide_door_i02_ha_d_yellow_metal_14,0x00000030,0XD4BB5F9B,ma4_s_yell_dif,1,1,1,0,0x00003197,STORY_MAD_BOMBER_4.PCPACK
0XCC9324DD,ma4_s_slide_door_i02_ha_d_yellow_metal_14,0x00000070,0X0F25FECE,ma4_s_metal_cor_04_hgt,1,1,1,0,0x0000286D,STORY_MAD_BOMBER_4.PCPACK
0XCC9324DD,ma4_s_slide_door_i02_ha_d_yellow_metal_14,0x00000074,0XDF4CE874,ma4i01_env,1,1,1,0,0x00003373,STORY_MAD_BOMBER_4.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x00000020,0X017EE8D2,mc2_s_whtglas_02_ems,1,1,1,0,0x000016D7,STORY_SCORPION_2.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x00000028,0X017EE8D2,mc2_s_whtglas_02_ems,1,1,1,0,0x000016D7,STORY_SCORPION_2.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x0000002C,0X017EE8D2,mc2_s_whtglas_02_ems,1,1,1,0,0x000016D7,STORY_SCORPION_2.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x00000030,0X017EE8D2,mc2_s_whtglas_02_ems,1,1,1,0,0x000016D7,STORY_SCORPION_2.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x00000034,0X017EE8D2,mc2_s_whtglas_02_ems,1,1,1,0,0x000016D7,STORY_SCORPION_2.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x00000070,0X7CC82E3A,mc2_s_whtglas_n,1,1,1,0,0x00001A29,STORY_SCORPION_2.PCPACK
0XCCA0BBC2,mc2i14_bot_arm_cmc2i14_rm_honycomb_02,0x00000074,0X611860B4,mc2i14_reflect_01,2,2,1,0,0x00001919|0x00002209,MC2I14.PCPACK|STORY_SCORPION_2.PCPACK
0XCCA85C53,md2_s_desklampmd2i03_carpet_dark,0x00000034,0X061C820D,md2_s_carpet_spx,1,1,1,0,0x000013FE,MD2I03.PCPACK
0XCCA95412,m07i01_fabricbm07i01_fabrica_fabrica,0x00000028,0X645C9AD6,m07i01_fabric_dif,1,1,1,0,0x00000FE5,M07I01.PCPACK
0XCCA95412,m07i01_fabricbm07i01_fabrica_fabrica,0x00000078,0XF02392FE,m07i01_fabricb_mic,1,1,1,0,0x000011B0,M07I01.PCPACK
0XCCAA8E41,j15i02rconcr_cornr_vent,0x00000030,0X58305F4B,sj15i02_metalflr_spe,1,1,1,0,0x00001B59,J15I02.PCPACK
0XCCAAD86B,q07rparkinglot spot,0x0000002C,0X64B825D6,s_str_parkinglot_00_dif,1,1,1,0,0x00001CD7,Q07.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x00000028,0X98D198E7,itm_webtile_dif,1,1,1,0,0x00001AC2,STORY_SCORPION_2.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x0000002C,0X98D198E7,itm_webtile_dif,1,1,1,0,0x00001AC2,STORY_SCORPION_2.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x00000030,0X98D1C894,itm_webtile_opa,1,1,1,0,0x00001AD3,STORY_SCORPION_2.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x00000038,0X98D1C894,itm_webtile_opa,1,1,1,0,0x00001AD3,STORY_SCORPION_2.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x0000003C,0X98D1C894,itm_webtile_opa,1,1,1,0,0x00001AD3,STORY_SCORPION_2.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x00000078,0X98D1C894,itm_webtile_opa,1,1,1,0,0x00001AD3,STORY_SCORPION_2.PCPACK
0XCCAFA543,mc2i10_fanwebitm_bombweb_skirt2,0x0000007C,0XEE2107D5,itm_dispmetala_env,1,1,1,0,0x00001C05,STORY_SCORPION_2.PCPACK
0XCCBD4E2E,ma1_s_elevatorshaftma1_s_elevatorshaft_steelb,0x00000028,0X619EC3F8,ma1i02_x_tan_stainless,1,1,1,0,0x0000288C,MA1I02.PCPACK
0XCCBD4E2E,ma1_s_elevatorshaftma1_s_elevatorshaft_steelb,0x00000030,0XDB060FFF,ma1i02_x_tan_stainless_spe,1,1,1,0,0x0000298B,MA1I02.PCPACK
0XCCBF3B9B,dbg_s_phonebasedbg_s_computer_case_01,0x00000020,0XEF447292,dbg_s_gry_wall_02_dif,3,3,1,0,0x00000901|0x00001B94|0x0000344F,MEGACITY_STRIP_DBG.PCPACK|STORY_LIZARD_1_CUTSCENE1.PCPACK|STORY_MAD_BOMBER_2.PCPACK
0XCCBF3B9B,dbg_s_phonebasedbg_s_computer_case_01,0x00000028,0XC2249918,dbg_s_glass_02_opa,3,3,1,0,0x000008AC|0x00001A2F|0x000031B8,MEGACITY_STRIP_DBG.PCPACK|STORY_LIZARD_1_CUTSCENE1.PCPACK|STORY_MAD_BOMBER_2.PCPACK
0XCCC03FB1,ch_mjponytail,0x00000034,0XE213B8F3,ch_mj_hair_ao,9,9,1,0,0x000005B0|0x000007A4|0x000007F8|0x00000B0B|0x00000B61|0x00000B68|0x00000BDF|0x00000C38|0x00001214,MARYJANE_SCARERIDE.PCPACK|MARYJANE_THRILLRIDE.PCPACK|STORY_CUT_ME02.PCPACK|STORY_MAD_BOMBER_1_IGC_CHAR1.PCPACK|STORY_MOVIE_4_CUTSCENE1.PCPACK|STORY_MOVIE_4_CUTSCENE3.PCPACK|STORY_MOVIE_4_CUTSCENE5.PCPACK|STORY_MOVIE_4_PHASE1.PCPACK
0XCCC03FB1,ch_mjponytail,0x00000038,0X248B0F12,ch_mj_hair_nor,9,9,1,0,0x0000047E|0x0000052F|0x000005FA|0x00000830|0x000008A8|0x000008B3|0x00000904|0x00000915|0x00000CC4,MARYJANE_SCARERIDE.PCPACK|MARYJANE_THRILLRIDE.PCPACK|STORY_CUT_ME02.PCPACK|STORY_MAD_BOMBER_1_IGC_CHAR1.PCPACK|STORY_MOVIE_4_CUTSCENE1.PCPACK|STORY_MOVIE_4_CUTSCENE3.PCPACK|STORY_MOVIE_4_CUTSCENE5.PCPACK|STORY_MOVIE_4_PHASE1.PCPACK
0XCCC163EA,n11_final_lodbottom_lod,0x0000002C,0XA527E5C7,seawall_lod,1,1,1,0,0x0001CCE1,MEGACITY.PCPACK
0XCCC163EA,n11_final_lodbottom_lod,0x00000048,0XA57D2CEE,road_horizon,1,1,1,0,0x0001CD03,MEGACITY.PCPACK
